"Country or Area","Year","Area","Sex","Age","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Mexico","2019","Total","Female","28","Data tabulated by year of registration","Final figure, complete","2021","791","1,2"
"Mexico","2019","Total","Female","29","Data tabulated by year of registration","Final figure, complete","2021","745","1,2"
"Mexico","2019","Total","Female","30","Data tabulated by year of registration","Final figure, complete","2021","821","1,2"
"Mexico","2019","Total","Female","30 - 34","Data tabulated by year of registration","Final figure, complete","2021","4298","1,2"
"Mexico","2019","Total","Female","31","Data tabulated by year of registration","Final figure, complete","2021","810","1,2"
"Mexico","2019","Total","Female","32","Data tabulated by year of registration","Final figure, complete","2021","836","1,2"
"Mexico","2019","Total","Female","33","Data tabulated by year of registration","Final figure, complete","2021","930","1,2"
"Mexico","2019","Total","Female","34","Data tabulated by year of registration","Final figure, complete","2021","901","1,2"
"Mexico","2019","Total","Female","35","Data tabulated by year of registration","Final figure, complete","2021","998","1,2"
"Mexico","2019","Total","Female","35 - 39","Data tabulated by year of registration","Final figure, complete","2021","5558","1,2"
"Mexico","2019","Total","Female","36","Data tabulated by year of registration","Final figure, complete","2021","1032","1,2"
"Mexico","2019","Total","Female","37","Data tabulated by year of registration","Final figure, complete","2021","1078","1,2"
"Mexico","2019","Total","Female","38","Data tabulated by year of registration","Final figure, complete","2021","1173","1,2"
"Mexico","2019","Total","Female","39","Data tabulated by year of registration","Final figure, complete","2021","1277","1,2"
"Mexico","2019","Total","Female","40","Data tabulated by year of registration","Final figure, complete","2021","1311","1,2"
"Mexico","2019","Total","Female","40 - 44","Data tabulated by year of registration","Final figure, complete","2021","7702","1,2"
"Mexico","2019","Total","Female","41","Data tabulated by year of registration","Final figure, complete","2021","1412","1,2"
"Mexico","2019","Total","Female","42","Data tabulated by year of registration","Final figure, complete","2021","1534","1,2"
"Mexico","2019","Total","Female","43","Data tabulated by year of registration","Final figure, complete","2021","1565","1,2"
"Mexico","2019","Total","Female","44","Data tabulated by year of registration","Final figure, complete","2021","1880","1,2"
"Mexico","2019","Total","Female","45","Data tabulated by year of registration","Final figure, complete","2021","1933","1,2"
"Mexico","2019","Total","Female","45 - 49","Data tabulated by year of registration","Final figure, complete","2021","11217","1,2"
"Mexico","2019","Total","Female","46","Data tabulated by year of registration","Final figure, complete","2021","2162","1,2"
"Mexico","2019","Total","Female","47","Data tabulated by year of registration","Final figure, complete","2021","2351","1,2"
"Mexico","2019","Total","Female","48","Data tabulated by year of registration","Final figure, complete","2021","2283","1,2"
"Mexico","2019","Total","Female","49","Data tabulated by year of registration","Final figure, complete","2021","2488","1,2"
"Mexico","2019","Total","Female","50","Data tabulated by year of registration","Final figure, complete","2021","2621","1,2"
"Mexico","2019","Total","Female","50 - 54","Data tabulated by year of registration","Final figure, complete","2021","14775","1,2"
"Mexico","2019","Total","Female","51","Data tabulated by year of registration","Final figure, complete","2021","2754","1,2"
"Mexico","2019","Total","Female","52","Data tabulated by year of registration","Final figure, complete","2021","2944","1,2"
"Mexico","2019","Total","Female","53","Data tabulated by year of registration","Final figure, complete","2021","3082","1,2"
"Mexico","2019","Total","Female","54","Data tabulated by year of registration","Final figure, complete","2021","3374","1,2"
"Mexico","2019","Total","Female","55","Data tabulated by year of registration","Final figure, complete","2021","3513","1,2"
"Mexico","2019","Total","Female","55 - 59","Data tabulated by year of registration","Final figure, complete","2021","19823","1,2"
"Mexico","2019","Total","Female","56","Data tabulated by year of registration","Final figure, complete","2021","3663","1,2"
"Mexico","2019","Total","Female","57","Data tabulated by year of registration","Final figure, complete","2021","3845","1,2"
"Mexico","2019","Total","Female","58","Data tabulated by year of registration","Final figure, complete","2021","4221","1,2"
"Mexico","2019","Total","Female","59","Data tabulated by year of registration","Final figure, complete","2021","4581","1,2"
"Mexico","2019","Total","Female","60","Data tabulated by year of registration","Final figure, complete","2021","4524","1,2"
"Mexico","2019","Total","Female","60 - 64","Data tabulated by year of registration","Final figure, complete","2021","24771","1,2"
"Mexico","2019","Total","Female","61","Data tabulated by year of registration","Final figure, complete","2021","4656","1,2"
"Mexico","2019","Total","Female","62","Data tabulated by year of registration","Final figure, complete","2021","4974","1,2"
"Mexico","2019","Total","Female","63","Data tabulated by year of registration","Final figure, complete","2021","5299","1,2"
"Mexico","2019","Total","Female","64","Data tabulated by year of registration","Final figure, complete","2021","5318","1,2"
"Mexico","2019","Total","Female","65","Data tabulated by year of registration","Final figure, complete","2021","5435","1,2"
"Mexico","2019","Total","Female","65 - 69","Data tabulated by year of registration","Final figure, complete","2021","28454","1,2"
"Mexico","2019","Total","Female","66","Data tabulated by year of registration","Final figure, complete","2021","5594","1,2"
"Mexico","2019","Total","Female","67","Data tabulated by year of registration","Final figure, complete","2021","5447","1,2"
"Mexico","2019","Total","Female","68","Data tabulated by year of registration","Final figure, complete","2021","5976","1,2"
"Mexico","2019","Total","Female","69","Data tabulated by year of registration","Final figure, complete","2021","6002","1,2"
"Mexico","2019","Total","Female","70","Data tabulated by year of registration","Final figure, complete","2021","5788","1,2"
"Mexico","2019","Total","Female","70 - 74","Data tabulated by year of registration","Final figure, complete","2021","31430","1,2"
"Mexico","2019","Total","Female","71","Data tabulated by year of registration","Final figure, complete","2021","6191","1,2"
"Mexico","2019","Total","Female","72","Data tabulated by year of registration","Final figure, complete","2021","6310","1,2"
"Mexico","2019","Total","Female","73","Data tabulated by year of registration","Final figure, complete","2021","6457","1,2"
"Mexico","2019","Total","Female","74","Data tabulated by year of registration","Final figure, complete","2021","6684","1,2"
"Mexico","2019","Total","Female","75","Data tabulated by year of registration","Final figure, complete","2021","6596","1,2"
"Mexico","2019","Total","Female","75 - 79","Data tabulated by year of registration","Final figure, complete","2021","34976","1,2"
"Mexico","2019","Total","Female","76","Data tabulated by year of registration","Final figure, complete","2021","6762","1,2"
"Mexico","2019","Total","Female","77","Data tabulated by year of registration","Final figure, complete","2021","6736","1,2"
"Mexico","2019","Total","Female","78","Data tabulated by year of registration","Final figure, complete","2021","7370","1,2"
"Mexico","2019","Total","Female","79","Data tabulated by year of registration","Final figure, complete","2021","7512","1,2"
"Mexico","2019","Total","Female","80","Data tabulated by year of registration","Final figure, complete","2021","7407","1,2"
"Mexico","2019","Total","Female","80 - 84","Data tabulated by year of registration","Final figure, complete","2021","39012","1,2"
"Mexico","2019","Total","Female","81","Data tabulated by year of registration","Final figure, complete","2021","7442","1,2"
"Mexico","2019","Total","Female","82","Data tabulated by year of registration","Final figure, complete","2021","7866","1,2"
"Mexico","2019","Total","Female","83","Data tabulated by year of registration","Final figure, complete","2021","8302","1,2"
"Mexico","2019","Total","Female","84","Data tabulated by year of registration","Final figure, complete","2021","7995","1,2"
"Mexico","2019","Total","Female","85","Data tabulated by year of registration","Final figure, complete","2021","7672","1,2"
"Mexico","2019","Total","Female","85 - 89","Data tabulated by year of registration","Final figure, complete","2021","37254","1,2"
"Mexico","2019","Total","Female","86","Data tabulated by year of registration","Final figure, complete","2021","7501","1,2"
"Mexico","2019","Total","Female","87","Data tabulated by year of registration","Final figure, complete","2021","7081","1,2"
"Mexico","2019","Total","Female","88","Data tabulated by year of registration","Final figure, complete","2021","7795","1,2"
"Mexico","2019","Total","Female","89","Data tabulated by year of registration","Final figure, complete","2021","7205","1,2"
"Mexico","2019","Total","Female","90","Data tabulated by year of registration","Final figure, complete","2021","5865","1,2"
"Mexico","2019","Total","Female","90 - 94","Data tabulated by year of registration","Final figure, complete","2021","25081","1,2"
